Formula,K_frac,Rb_frac,Cs_frac,MA_frac,FA_frac,Li_frac,Ca_frac,Sr_frac,Ba_frac,Ge_frac,Sn_frac,Pb_frac,Be_frac,Ni_frac,Cl_frac,Br_frac,I_frac,F_frac,A_Ionic_radius,B_Ionic_radius,X_Ionic_radius,A+B_Ionic_radius,A+X_Ionic_radius,B+X_Ionic_radius,A/B_Ionic_radius,A/X_Ionic_radius,B/X_Ionic_radius,Tolerance factor,Octahedral factor,A_Ionization energy(kJ/mol),B_Ionization energy(kJ/mol),X_Ionization energy(kJ/mol),A_Electron_affinity(kJ/mol),B_Electron_affinity(kJ/mol),X_Electron_affinity(kJ/mol),B_Valence_electrons,A_Boiling_point(K),B_Boiling_point(K),X_Boiling_point(K),A_Melting_point(K),B_Melting_point(K),X_Melting_point(K),A_Density(g/cc),B_Density(g/cc),X_Density(g/cc),A_Atomic_weight(u),B_Atomic_weight(u),X_Atomic_weight(u),A_Heat_of_fusion(kJ/mol),B_Heat_of_fusion(kJ/mol),X_Heat_of_fusion(kJ/mol),A_Heat_of_vap(kJ/mol),B_Heat_of_vap(kJ/mol),X_Heat_of_vap(kJ/mol),A_Electronegativity,B_Electronegativity,X_Electronegativity,Decomposition Energy (eV p.f.u.),Band Gap (eV),SLME @ 5um
K_0.25Rb_0.125Cs_0.125MA_0.5CaI_3,0.25,0.125,0.125,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.88,1,2.2,2.88,4.08,3.2,1.88,0.86,0.45,0.9,0.45,665.19,589.8,1008.4,27.98,-156,295.3,2,629.88,1757,457.5,251.3,1112,386.7,0.99,1.55,4.93,53.11,40.08,126.9,4.2,8.53,7.76,48.27,154.67,20.9,1.68,1,2.66,1.051,3.648,0.002
K_0.375Rb_0.125MA_0.5CaI_3,0.375,0.125,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.85,1,2.2,2.85,4.05,3.2,1.85,0.84,0.45,0.9,0.45,670.58,589.8,1008.4,28.34,-156,295.3,2,641,1757,457.5,255.7,1112,386.7,0.86,1.55,4.93,41.38,40.08,126.9,4.23,8.53,7.76,49.41,154.67,20.9,1.69,1,2.66,1.396,3.634,0.002
K_0.375Cs_0.125MA_0.5CaI_3,0.375,0,0.125,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.87,1,2.2,2.87,4.07,3.2,1.87,0.85,0.45,0.9,0.45,667.16,589.8,1008.4,28.16,-156,295.3,2,638.88,1757,457.5,254.32,1112,386.7,0.91,1.55,4.93,47.31,40.08,126.9,4.2,8.53,7.76,49.23,154.67,20.9,1.68,1,2.66,1.096,3.649,0.002
Rb_0.25Cs_0.125MA_0.625CaBr_3,0,0.25,0.125,0.625,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.98,1,1.96,2.98,3.94,2.96,1.98,1.01,0.51,0.94,0.51,726.65,589.8,1139.9,22.83,-156,324.6,2,525.13,1757,331.85,228.76,1112,265.95,1.05,1.55,3.12,58.03,40.08,79.9,4.68,8.53,5.29,40.67,154.67,14.73,1.9,1,2.96,-0.085,4.284,0
K_0.375Rb_0.125Cs_0.125MA_0.375CaCl_3,0.375,0.125,0.125,0.375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8,1,1.81,2.8,3.61,2.81,1.8,0.99,0.55,0.91,0.55,601.75,589.8,1251.1,32.94,-156,348.8,2,725.63,1757,239.18,270.82,1112,172.17,1.01,1.55,3.21,53.99,40.08,35.45,3.73,8.53,3.21,54.9,154.67,10.2,1.47,1,3.16,1.092,5.083,0
K_0.25Rb_0.25MA_0.5CaCl_3,0.25,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.87,1,1.81,2.87,3.68,2.81,1.87,1.03,0.55,0.92,0.55,668.6,589.8,1251.1,28.15,-156,348.8,2,632,1757,239.18,252.68,1112,172.17,0.95,1.55,3.21,47.18,40.08,35.45,4.23,8.53,3.21,48.45,154.67,10.2,1.69,1,3.16,0.578,5.08,0
Rb_0.375Cs_0.125MA_0.5CaCl_3,0,0.375,0.125,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.91,1,1.81,2.91,3.72,2.81,1.91,1.05,0.55,0.94,0.55,661.24,589.8,1251.1,27.61,-156,348.8,2,611.88,1757,239.18,245.25,1112,172.17,1.16,1.55,3.21,64.7,40.08,35.45,4.2,8.53,3.21,46.34,154.67,10.2,1.68,1,3.16,0.109,5.094,0
Rb_0.5MA_0.5CaCl_3,0,0.5,0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.89,1,1.81,2.89,3.7,2.81,1.89,1.04,0.55,0.93,0.55,664.65,589.8,1251.1,27.79,-156,348.8,2,614,1757,239.18,246.64,1112,172.17,1.12,1.55,3.21,58.77,40.08,35.45,4.24,8.53,3.21,46.53,154.67,10.2,1.69,1,3.16,-0.082,5.069,0
CsBa_0.125Pb_0.875I_3,0,0,1,0,0,0,0,0,0.125,0,0,0.875,0,0,0,0,1,0,1.74,1.22,2.2,2.96,3.94,3.42,1.43,0.79,0.55,0.81,0.55,375.7,688.93,1008.4,45.49,89.75,295.3,3.75,944,2029.88,457.5,301.54,650.82,386.7,1.87,10.38,4.93,132.91,198.47,126.9,2.09,5.18,7.76,67.74,173.19,20.9,0.79,2.16,2.66,0.134,1.748,0.196
CsBa_0.25Pb_0.75I_3,0,0,1,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,1,0,1.74,1.25,2.2,2.99,3.94,3.45,1.39,0.79,0.57,0.81,0.57,375.7,662.35,1008.4,45.49,69.5,295.3,3.5,944,2036.75,457.5,301.54,700.99,386.7,1.87,9.41,4.93,132.91,189.73,126.9,2.09,5.58,7.76,67.74,168.48,20.9,0.79,2,2.66,0.168,1.967,0.167
CsBa_0.375Pb_0.625I_3,0,0,1,0,0,0,0,0,0.375,0,0,0.625,0,0,0,0,1,0,1.74,1.28,2.2,3.02,3.94,3.48,1.36,0.79,0.58,0.8,0.58,375.7,635.78,1008.4,45.49,49.25,295.3,3.25,944,2043.63,457.5,301.54,751.16,386.7,1.87,8.44,4.93,132.91,181,126.9,2.09,5.99,7.76,67.74,163.76,20.9,0.79,1.83,2.66,0.193,2.282,0.116
CsBa_0.5Pb_0.5I_3,0,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,1.74,1.31,2.2,3.05,3.94,3.51,1.33,0.79,0.59,0.79,0.59,375.7,609.2,1008.4,45.49,29,295.3,3,944,2050.5,457.5,301.54,801.33,386.7,1.87,7.47,4.93,132.91,172.27,126.9,2.09,6.39,7.76,67.74,159.05,20.9,0.79,1.67,2.66,0.223,2.294,0.094
CsBa_0.625Pb_0.375I_3,0,0,1,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,1,0,1.74,1.33,2.2,3.07,3.94,3.53,1.3,0.79,0.61,0.79,0.61,375.7,582.63,1008.4,45.49,8.75,295.3,2.75,944,2057.38,457.5,301.54,851.49,386.7,1.87,6.5,4.93,132.91,163.53,126.9,2.09,6.8,7.76,67.74,154.34,20.9,0.79,1.5,2.66,0.237,3.136,0.019
CsBa_0.75Pb_0.25I_3,0,0,1,0,0,0,0,0,0.75,0,0,0.25,0,0,0,0,1,0,1.74,1.36,2.2,3.1,3.94,3.56,1.28,0.79,0.62,0.78,0.62,375.7,556.05,1008.4,45.49,-11.5,295.3,2.5,944,2064.25,457.5,301.54,901.66,386.7,1.87,5.53,4.93,132.91,154.8,126.9,2.09,7.2,7.76,67.74,149.63,20.9,0.79,1.33,2.66,0.256,3.368,0.015
CsBa_0.875Pb_0.125I_3,0,0,1,0,0,0,0.875,0,0,0,0,0.125,0,0,0,0,1,0,1.74,1.02,2.2,2.76,3.94,3.22,1.7,0.79,0.47,0.86,0.47,375.7,605.51,1008.4,45.49,-122.75,295.3,2.25,944,1790.25,457.5,301.54,1048.08,386.7,1.87,2.78,4.93,132.91,60.97,126.9,2.09,8.06,7.76,67.74,157.57,20.9,0.79,1.17,2.66,0.265,3.359,0.012
MABa_0.125Pb_0.875I_3,0,0,0,1,0,0,0,0,0.125,0,0,0.875,0,0,0,0,1,0,2.17,1.22,2.2,3.39,4.37,3.42,1.78,0.99,0.55,0.9,0.55,926.3,688.93,1008.4,8.68,89.75,295.3,3.75,267,2029.88,457.5,180.65,650.82,386.7,0.7,10.38,4.93,32.07,198.47,126.9,6.13,5.18,7.76,23.85,173.19,20.9,2.55,2.16,2.66,0.067,1.892,0.174
MABa_0.25Pb_0.75I_3,0,0,0,1,0,0,0,0,0.25,0,0,0.75,0,0,0,0,1,0,2.17,1.25,2.2,3.42,4.37,3.45,1.74,0.99,0.57,0.9,0.57,926.3,662.35,1008.4,8.68,69.5,295.3,3.5,267,2036.75,457.5,180.65,700.99,386.7,0.7,9.41,4.93,32.07,189.73,126.9,6.13,5.58,7.76,23.85,168.48,20.9,2.55,2,2.66,0.082,1.998,0.155
MABa_0.375Pb_0.625I_3,0,0,0,1,0,0,0,0,0.375,0,0,0.625,0,0,0,0,1,0,2.17,1.28,2.2,3.45,4.37,3.48,1.7,0.99,0.58,0.89,0.58,926.3,635.78,1008.4,8.68,49.25,295.3,3.25,267,2043.63,457.5,180.65,751.16,386.7,0.7,8.44,4.93,32.07,181,126.9,6.13,5.99,7.76,23.85,163.76,20.9,2.55,1.83,2.66,0.093,2.276,0.105
MABa_0.5Pb_0.5I_3,0,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,2.17,1.31,2.2,3.48,4.37,3.51,1.66,0.99,0.59,0.88,0.59,926.3,609.2,1008.4,8.68,29,295.3,3,267,2050.5,457.5,180.65,801.33,386.7,0.7,7.47,4.93,32.07,172.27,126.9,6.13,6.39,7.76,23.85,159.05,20.9,2.55,1.67,2.66,0.107,2.348,0.09
MABa_0.625Pb_0.375I_3,0,0,0,1,0,0,0,0,0.625,0,0,0.375,0,0,0,0,1,0,2.17,1.33,2.2,3.5,4.37,3.53,1.63,0.99,0.61,0.87,0.61,926.3,582.63,1008.4,8.68,8.75,295.3,2.75,267,2057.38,457.5,180.65,851.49,386.7,0.7,6.5,4.93,32.07,163.53,126.9,6.13,6.8,7.76,23.85,154.34,20.9,2.55,1.5,2.66,0.107,3.067,0.025
MABa_0.75Pb_0.25I_3,0,0,0,1,0,0,0,0,0.75,0,0,0.25,0,0,0,0,1,0,2.17,1.36,2.2,3.53,4.37,3.56,1.59,0.99,0.62,0.87,0.62,926.3,556.05,1008.4,8.68,-11.5,295.3,2.5,267,2064.25,457.5,180.65,901.66,386.7,0.7,5.53,4.93,32.07,154.8,126.9,6.13,7.2,7.76,23.85,149.63,20.9,2.55,1.33,2.66,0.097,2.724,0.036
MABa_0.875Pb_0.125I_3,0,0,0,1,0,0,0,0,0.875,0,0,0.125,0,0,0,0,1,0,2.17,1.39,2.2,3.56,4.37,3.59,1.56,0.99,0.63,0.86,0.63,926.3,529.48,1008.4,8.68,-31.75,295.3,2.25,267,2071.13,457.5,180.65,951.83,386.7,0.7,4.56,4.93,32.07,146.06,126.9,6.13,7.61,7.76,23.85,144.91,20.9,2.55,1.17,2.66,0.083,3.095,0.016
FABa_0.125Pb_0.875I_3,0,0,0,0,1,0,0,0,0.125,0,0,0.875,0,0,0,0,1,0,2.53,1.22,2.2,3.75,4.73,3.42,2.08,1.15,0.55,0.98,0.55,849.1,688.93,1008.4,8.6,89.75,295.3,3.75,319,2029.88,457.5,354,650.82,386.7,1.1,10.38,4.93,45.06,198.47,126.9,6.5,5.18,7.76,29,173.19,20.9,2.57,2.16,2.66,-0.412,2.104,0.149
FABa_0.25Pb_0.75I_3,0,0,0,0,1,0,0,0,0.25,0,0,0.75,0,0,0,0,1,0,2.53,1.25,2.2,3.78,4.73,3.45,2.03,1.15,0.57,0.97,0.57,849.1,662.35,1008.4,8.6,69.5,295.3,3.5,319,2036.75,457.5,354,700.99,386.7,1.1,9.41,4.93,45.06,189.73,126.9,6.5,5.58,7.76,29,168.48,20.9,2.57,2,2.66,-0.458,2.35,0.12
FABa_0.375Pb_0.625I_3,0,0,0,0,1,0,0,0,0.375,0,0,0.625,0,0,0,0,1,0,2.53,1.28,2.2,3.81,4.73,3.48,1.98,1.15,0.58,0.96,0.58,849.1,635.78,1008.4,8.6,49.25,295.3,3.25,319,2043.63,457.5,354,751.16,386.7,1.1,8.44,4.93,45.06,181,126.9,6.5,5.99,7.76,29,163.76,20.9,2.57,1.83,2.66,-0.452,2.29,0.117
FABa_0.5Pb_0.5I_3,0,0,0,0,1,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,2.53,1.31,2.2,3.84,4.73,3.51,1.94,1.15,0.59,0.95,0.59,849.1,609.2,1008.4,8.6,29,295.3,3,319,2050.5,457.5,354,801.33,386.7,1.1,7.47,4.93,45.06,172.27,126.9,6.5,6.39,7.76,29,159.05,20.9,2.57,1.67,2.66,-0.462,2.386,0.073
FABa_0.625Pb_0.375I_3,0,0,0,0,1,0,0,0,0.625,0,0,0.375,0,0,0,0,1,0,2.53,1.33,2.2,3.86,4.73,3.53,1.9,1.15,0.61,0.95,0.61,849.1,582.63,1008.4,8.6,8.75,295.3,2.75,319,2057.38,457.5,354,851.49,386.7,1.1,6.5,4.93,45.06,163.53,126.9,6.5,6.8,7.76,29,154.34,20.9,2.57,1.5,2.66,-0.498,2.496,0.065
FABa_0.75Pb_0.25I_3,0,0,0,0,1,0,0,0,0.75,0,0,0.25,0,0,0,0,1,0,2.53,1.36,2.2,3.89,4.73,3.56,1.86,1.15,0.62,0.94,0.62,849.1,556.05,1008.4,8.6,-11.5,295.3,2.5,319,2064.25,457.5,354,901.66,386.7,1.1,5.53,4.93,45.06,154.8,126.9,6.5,7.2,7.76,29,149.63,20.9,2.57,1.33,2.66,-0.5,3.201,0.017
FABa_0.875Pb_0.125I_3,0,0,0,0,1,0,0,0,0.875,0,0,0.125,0,0,0,0,1,0,2.53,1.39,2.2,3.92,4.73,3.59,1.82,1.15,0.63,0.93,0.63,849.1,529.48,1008.4,8.6,-31.75,295.3,2.25,319,2071.13,457.5,354,951.83,386.7,1.1,4.56,4.93,45.06,146.06,126.9,6.5,7.61,7.76,29,144.91,20.9,2.57,1.17,2.66,-0.506,3.192,0.014
CsCa_0.25Sr_0.25Sn_0.25Pb_0.25I_3,0,1,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,1,0,1.61,1.15,2.2,2.76,3.81,3.35,1.4,0.73,0.52,0.8,0.52,403,640.85,1008.4,46.89,-23.25,295.3,3,961,2077.75,457.5,312.63,814.94,386.7,1.53,5.69,4.93,85.47,113.4,126.9,2.34,7.18,7.76,69.2,189.96,20.9,0.82,1.56,2.66,0.067,2.731,0.054
CsCa_0.125Ba_0.75Sn_0.125I_3,0,0,1,0,0,0,0.125,0,0.75,0,0.125,0,0,0,0,0,1,0,1.74,1.33,2.2,3.07,3.94,3.53,1.3,0.79,0.61,0.79,0.61,375.7,539.48,1008.4,45.49,-43.38,295.3,2.25,944,2137.63,457.5,301.54,953.64,386.7,1.87,3.8,4.93,132.91,122.85,126.9,2.09,7.97,7.76,67.74,160.78,20.9,0.79,1.12,2.66,0.253,2.903,0.03
CsSr_0.25Ba_0.125Ge_0.125Sn_0.375Pb_0.125I_3,0,0,1,0,0,0,0,0.25,0.125,0.125,0.375,0.125,0,0,0,0,1,0,1.74,1.18,2.2,2.92,3.94,3.38,1.47,0.79,0.54,0.82,0.54,375.7,650.66,1008.4,45.49,25.63,295.3,3.25,944,2393.25,457.5,301.54,801.69,386.7,1.87,5.91,4.93,132.91,118.56,126.9,2.09,10.32,7.76,67.74,224.66,20.9,0.79,1.64,2.66,0.092,1.672,0.193
CsCa_0.5Ge_0.25Sn_0.125Pb_0.125Br_3,0,0,1,0,0,0,0.5,0,0,0.25,0.125,0.125,0,0,0,1,0,0,1.74,1.01,1.96,2.75,3.7,2.97,1.72,0.89,0.52,0.88,0.52,375.7,663.44,1139.9,45.49,-19.13,324.6,3,944,2267.63,331.85,301.54,997.1,265.95,1.87,4.44,3.12,132.91,78.93,79.9,2.09,13.71,5.29,67.74,219.44,14.73,0.79,1.54,2.96,-0.15,3.116,0.017
CsSr_0.25Ba_0.625Sn_0.125Br_3,0,0,1,0,0,0,0,0.25,0.625,0,0.125,0,0,0,0,1,0,0,1.74,1.35,1.96,3.09,3.7,3.31,1.29,0.89,0.69,0.79,0.69,375.7,540.26,1139.9,45.49,-59.38,324.6,2.25,944,2072,331.85,301.54,949.89,265.95,1.87,3.79,3.12,132.91,122.58,79.9,2.09,7.96,5.29,67.74,158.15,14.73,0.79,1.11,2.96,0.17,3.349,0.008
CsCa_0.125Sr_0.125Ba_0.25Ge_0.375Pb_0.125Br_3,0,0,1,0,0,0,0.125,0.125,0.25,0.375,0,0.125,0,0,0,1,0,0,1.74,1.11,1.96,2.85,3.7,3.07,1.56,0.89,0.57,0.85,0.57,375.7,643.36,1139.9,45.49,5.25,324.6,3,944,2364,331.85,301.54,1049.14,265.95,1.87,4.82,3.12,132.91,103.42,79.9,2.09,16.62,5.29,67.74,219.1,14.73,0.79,1.54,2.96,0.019,3.054,0.019
CsCa_0.125Ba_0.125Ge_0.25Sn_0.5Br_3,0,0,1,0,0,0,0.125,0,0.125,0.25,0.5,0,0,0,0,1,0,0,1.74,1.1,1.96,2.84,3.7,3.06,1.59,0.89,0.56,0.86,0.56,375.7,681.41,1139.9,45.49,64.5,324.6,3.5,944,2694.13,331.85,301.54,819.69,265.95,1.87,5.63,3.12,132.91,99.68,79.9,2.09,13.62,5.29,67.74,265.62,14.73,0.79,1.73,2.96,-0.107,1.502,0.219
CsCa_0.25Ba_0.125Ge_0.25Pb_0.375Cl_3,0,0,1,0,0,0,0.25,0,0.125,0.25,0,0.375,0,0,1,0,0,0,1.74,1.09,1.81,2.83,3.55,2.9,1.59,0.96,0.6,0.87,0.6,375.7,669.15,1251.1,45.49,25.75,348.8,3.25,944,2234.38,239.18,301.54,931.37,172.17,1.87,6.42,3.21,132.91,123.04,35.45,2.09,12.87,3.21,67.74,206.48,10.2,0.79,1.75,3.16,1.532,2.387,0.08
CsCa_0.125Sr_0.125Ge_0.375Sn_0.25Pb_0.125Cl_3,0,0,1,0,0,0,0.125,0.125,0,0.375,0.25,0.125,0,0,1,0,0,0,1.74,1.05,1.81,2.79,3.55,2.86,1.67,0.96,0.58,0.88,0.58,375.7,694.79,1251.1,45.49,48.5,348.8,3.5,944,2563.5,239.18,301.54,924.92,172.17,1.87,5.75,3.21,132.91,98.77,35.45,2.09,16.41,3.21,67.74,256.64,10.2,0.79,1.78,3.16,1.409,1.951,0.15
CsCa_0.375Sr_0.375Ba_0.25Cl_3,0,0,1,0,0,0,0.375,0.375,0.25,0,0,0,0,0,1,0,0,0,1.74,1.2,1.81,2.94,3.55,3.01,1.45,0.96,0.66,0.83,0.66,375.7,552.96,1251.1,45.49,-134.5,348.8,2,944,1799,239.18,301.54,1058.25,172.17,1.87,2.43,3.21,132.91,82.22,35.45,2.09,8.28,3.21,67.74,144.39,10.2,0.79,0.98,3.16,1.65,4.951,0
FASr_0.25Ba_0.25Ge_0.125Sn_0.25Pb_0.125I_3,0,0,0,0,1,0,0,0.25,0.25,0.125,0.25,0.125,0,0,0,0,1,0,2.53,1.22,2.2,3.75,4.73,3.42,2.08,1.15,0.55,0.98,0.55,849.1,624.95,1008.4,8.6,4,295.3,3,319,2293.5,457.5,354,863.8,386.7,1.1,5.44,4.93,45.06,120.89,126.9,6.5,10.42,7.76,29,205.89,20.9,2.57,1.52,2.66,-0.385,2.647,0.062
FABa_0.125Ge_0.25Sn_0.125Pb_0.5I_3,0,0,0,0,1,0,0,0,0.125,0.25,0.125,0.5,0,0,0,0,1,0,2.53,1.13,2.2,3.66,4.73,3.33,2.23,1.15,0.52,1,0.52,849.1,699.71,1008.4,8.6,93.63,295.3,3.75,319,2407.5,457.5,354,791.59,386.7,1.1,8.37,4.93,45.06,153.76,126.9,6.5,12.24,7.76,29,226.35,20.9,2.57,2.04,2.66,-0.431,1.633,0.19
KSr_0.375Ge_0.25Sn_0.25Pb_0.125I_3,1,0,0,0,0,0,0,0.375,0,0.25,0.25,0.125,0,0,0,0,1,0,1.51,1.13,2.2,2.64,3.71,3.33,1.34,0.69,0.51,0.79,0.51,418.8,663.18,1008.4,48.36,11,295.3,3.25,1033,2369.25,457.5,336.8,894.99,386.7,0.86,5.53,4.93,39.1,106.59,126.9,2.33,13.42,7.76,76.9,229.74,20.9,0.82,1.64,2.66,2.946,1.445,0.198
KCa_0.25Sr_0.125Ge_0.25Pb_0.375I_3,1,0,0,0,0,0,0.25,0.125,0,0.25,0,0.375,0,0,0,0,1,0,1.51,1.07,2.2,2.58,3.71,3.27,1.41,0.69,0.49,0.8,0.49,418.8,674.98,1008.4,48.36,11.25,295.3,3.25,1033,2181.5,457.5,336.8,936.37,386.7,0.86,6.29,4.93,39.1,116.83,126.9,2.33,12.9,7.76,76.9,206.07,20.9,0.82,1.75,2.66,2.97,1.543,0.193
KSr_0.25Ge_0.625Pb_0.125I_3,1,0,0,0,0,0,0,0.25,0,0.625,0,0.125,0,0,0,0,1,0,1.51,1.01,2.2,2.52,3.71,3.21,1.5,0.69,0.46,0.82,0.46,418.8,703.13,1008.4,48.36,46.75,295.3,3.5,1033,2608.5,457.5,336.8,1092.77,386.7,0.86,5.38,4.93,39.1,93.19,126.9,2.33,22.52,7.76,76.9,265.4,20.9,0.82,1.79,2.66,2.937,1.283,0.249
KCa_0.125Sr_0.25Ge_0.25Sn_0.125Pb_0.25I_3,1,0,0,0,0,0,0.125,0.25,0,0.25,0.125,0.25,0,0,0,0,1,0,1.51,1.1,2.2,2.61,3.71,3.3,1.37,0.69,0.5,0.8,0.5,418.8,669.08,1008.4,48.36,11.13,295.3,3.25,1033,2275.38,457.5,336.8,915.68,386.7,0.86,5.91,4.93,39.1,111.71,126.9,2.33,13.16,7.76,76.9,217.91,20.9,0.82,1.69,2.66,2.957,1.552,0.193
KCa_0.25Sr_0.25Ba_0.125Ge_0.125Pb_0.25Br_3,1,0,0,0,0,0,0.25,0.25,0.125,0.125,0,0.25,0,0,0,1,0,0,1.51,1.15,1.96,2.66,3.47,3.11,1.31,0.77,0.59,0.79,0.59,418.8,621.83,1139.9,48.36,-45,324.6,2.75,1033,2006.88,331.85,336.8,965.35,265.95,0.86,4.97,3.12,39.1,109.97,79.9,2.33,10.35,5.29,76.9,176.68,14.73,0.82,1.45,2.96,0.417,3.313,0.01
KSr_0.125Ba_0.125Ge_0.125Sn_0.125Pb_0.5Br_3,1,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.5,0,0,0,1,0,0,1.51,1.18,1.96,2.69,3.47,3.14,1.28,0.77,0.6,0.78,0.6,418.8,673.14,1139.9,48.36,57.63,324.6,3.5,1033,2226,331.85,336.8,770.4,265.95,0.86,8.02,3.12,39.1,155.63,79.9,2.33,9.29,5.29,76.9,201.67,14.73,0.82,1.91,2.96,0.388,1.576,0.143
KSr_0.125Ba_0.5Sn_0.25Pb_0.125Br_3,1,0,0,0,0,0,0,0.125,0.5,0,0.25,0.125,0,0,0,1,0,0,1.51,1.3,1.96,2.81,3.47,3.26,1.16,0.77,0.67,0.75,0.67,418.8,586.73,1139.9,48.36,-3,324.6,2.75,1033,2217.75,331.85,336.8,832.61,265.95,0.86,5.36,3.12,39.1,135.2,79.9,2.33,7.43,5.29,76.9,182.04,14.73,0.82,1.4,2.96,0.602,2.986,0.018
KCa_0.125Sr_0.25Ba_0.125Ge_0.5Br_3,1,0,0,0,0,0,0.125,0.25,0.125,0.5,0,0,0,0,0,1,0,0,1.51,1.05,1.96,2.56,3.47,3.01,1.43,0.77,0.54,0.81,0.54,418.8,655.01,1139.9,48.36,-8,324.6,3,1033,2446.63,331.85,336.8,1130.5,265.95,0.86,3.94,3.12,39.1,80.39,79.9,2.33,20.02,5.29,76.9,238.23,14.73,0.82,1.49,2.96,0.365,3.042,0.02
KSr_0.125Ba_0.375Ge_0.125Sn_0.125Pb_0.25Br_3,1,0,0,0,0,0,0,0.125,0.375,0.125,0.125,0.25,0,0,0,1,0,0,1.51,1.24,1.96,2.75,3.47,3.2,1.22,0.77,0.63,0.77,0.63,418.8,619.99,1139.9,48.36,17.13,324.6,3,1033,2239.75,331.85,336.8,870.74,265.95,0.86,6.08,3.12,39.1,138.17,79.9,2.33,10.1,5.29,76.9,192.25,14.73,0.82,1.57,2.96,0.525,2.93,0.014
KBa_0.25Ge_0.625Sn_0.125Cl_3,1,0,0,0,0,0,0,0,0.25,0.625,0.125,0,0,0,1,0,0,0,1.51,1.04,1.81,2.55,3.32,2.85,1.45,0.83,0.58,0.82,0.58,418.8,690.61,1251.1,48.36,77.13,348.8,3.5,1033,2820.88,239.18,336.8,1070.83,172.17,0.86,5.14,3.21,39.1,94.55,35.45,2.33,22.78,3.21,76.9,280.28,10.2,0.82,1.75,3.16,2.767,1.711,0.17
KCa_0.375Sr_0.125Ba_0.125Ge_0.125Sn_0.125Pb_0.125Cl_3,1,0,0,0,0,0,0.375,0.125,0.125,0.125,0.125,0.125,0,0,1,0,0,0,1.51,1.11,1.81,2.62,3.32,2.92,1.36,0.83,0.61,0.8,0.61,418.8,626,1251.1,48.36,-42.13,348.8,2.75,1033,2126.25,239.18,336.8,962.16,172.17,0.86,4.35,3.21,39.1,92.96,35.45,2.33,10.7,3.21,76.9,192.96,10.2,0.82,1.41,3.16,2.806,3.345,0.004
KSr_0.125Ba_0.125Ge_0.25Sn_0.25Pb_0.25Cl_3,1,0,0,0,0,0,0,0.125,0.125,0.25,0.25,0.25,0,0,1,0,0,0,1.51,1.14,1.81,2.65,3.32,2.95,1.33,0.83,0.63,0.8,0.63,418.8,678.1,1251.1,48.36,60.25,348.8,3.5,1033,2468.13,239.18,336.8,834.82,172.17,0.86,6.76,3.21,39.1,127.75,35.45,2.33,12.97,3.21,76.9,235.28,10.2,0.82,1.82,3.16,2.794,1.958,0.148
KCa_0.75Ba_0.25Cl_3,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,1,0,0,0,1.51,1.11,1.81,2.62,3.32,2.92,1.37,0.83,0.61,0.81,0.61,418.8,568.08,1251.1,48.36,-130,348.8,2,1033,1837.25,239.18,336.8,1084.5,172.17,0.86,2.06,3.21,39.1,64.39,35.45,2.33,8.4,3.21,76.9,151.05,10.2,0.82,1,3.16,2.829,4.485,0
MACa_0.125Sn_0.75Pb_0.125I_3,0,0,0,1,0,0,0.125,0,0,0,0.75,0.125,0,0,0,0,1,0,2.17,1.14,2.2,3.31,4.37,3.34,1.91,0.99,0.52,0.93,0.52,926.3,694.61,1008.4,8.68,85,295.3,3.75,267,2629.5,457.5,180.65,592.92,386.7,0.7,7.1,4.93,32.07,119.94,126.9,6.13,7.06,7.76,23.85,259.35,20.9,2.55,1.89,2.66,-0.084,1.038,0.22
MACa_0.125Sr_0.5Ba_0.125Pb_0.25I_3,0,0,0,1,0,0,0.125,0.5,0.125,0,0,0.25,0,0,0,0,1,0,2.17,1.23,2.2,3.4,4.37,3.43,1.76,0.99,0.56,0.9,0.56,926.3,590.21,1008.4,8.68,-82.5,295.3,2.5,267,1812.63,457.5,180.65,935.41,386.7,0.7,4.75,4.93,32.07,117.79,126.9,6.13,7.36,7.76,23.85,149.78,20.9,2.55,1.31,2.66,0.076,2.924,0.024
